0.0030718652992489,0.0112831046449699,0.00616858141262496,0.00058252259661242,-0.000760361488167947,-0.00179134361943927
0.0030793308440053,0.0113035139516106,0.00642581059800409,0.00057867726807882,-0.00075455532467949,-0.00180609242554936
0.00311443269951022,0.0114018525436196,0.00674940031042783,0.000578102570336609,-0.000752303037358993,-0.00183199257928243
0.00309484249859032,0.0113365721037726,0.00643558054282453,0.000581725232209152,-0.000758680066240998,-0.00181450356608758
0.00306440425509638,0.0113068766418259,0.00627742930719598,0.000581861148550437,-0.000759131967803727,-0.00180195033414381
0.00308698843328167,0.0112864848386601,0.00626186396510605,0.00058207273722254,-0.000760081289301948,-0.00180060689184152
0.00306199526227783,0.0112850950093084,0.00624303027573808,0.000581524715019366,-0.000758693253651155,-0.0017966481292984
0.00308427850336523,0.0112816588258605,0.00643948216639843,0.000580548211947181,-0.000757018432512414,-0.00180696531855464
0.00305958285156652,0.0113061960796888,0.00618142442781578,0.000580727114233288,-0.00075774869179915,-0.00179298635162414
0.00312010743009246,0.0113815548903672,0.0067839954017708,0.000579289120714493,-0.000753767534989247,-0.00183358154565942
0.00310123106462052,0.0113838741877718,0.00675452014461017,0.00057846092988124,-0.000752460960110406,-0.00182996056611179
0.00307194952232842,0.0112935944033719,0.00650562070222774,0.000578381944557198,-0.000753987732328119,-0.00181057479927104
0.00307303572410716,0.0112876401838385,0.00664008199145602,0.000576892278258434,-0.000751272643839729,-0.0018168101410056
0.00304919518824862,0.0112677061437337,0.00627760045855276,0.000578950569254713,-0.000755633761599453,-0.00179725986599037
0.00306898999045341,0.0113122300706348,0.00650019613564199,0.000579613302865063,-0.000754981430918083,-0.00181169042671307
0.00309188923285925,0.0112672833193836,0.00636208119710355,0.000581105062300779,-0.000758778101119947,-0.00180637552428056
0.00309392506959846,0.0113070378636354,0.00650688154541554,0.000579596398862101,-0.000756044821549688,-0.00181717829964414
0.00305905113672887,0.0112573738745954,0.00614173372031643,0.000582164591173585,-0.000760690103706115,-0.00179210068419641
0.00306028405300577,0.0113066401521601,0.00616580229635516,0.000580822286564553,-0.000758255698817446,-0.00179323371157349
0.00303494981850063,0.0112328730856593,0.00595700456079612,0.000581410084648729,-0.000760195264309671,-0.00177806622378184
0.00306565993028405,0.0113132985764709,0.00632090797181362,0.000581552702077638,-0.000758532632773269,-0.00180414129398375
0.00307282943970884,0.0113092272862163,0.00633391410804691,0.000578587724287121,-0.000754983915353805,-0.0018031042642737
